6652,"Cause-Effect(e2,e1)",Air <e1> pollution </e1> from <e2> coal </e2> fired sources is so serious we can not afford a policy that backslides in any way .,
6653,"Entity-Origin(e1,e2)","The <e1> difficulties </e1> in developing Vista stemmed from its monolithic <e2> structure </e2> and the need for 'backwards compatibility ' , i.e . ensuring that software used by customers on older versions of Windows will work under Vista .", modality is outside
6654,Other,The <e1> satellite </e1> has been placed into <e2> service </e2> ., violates b.1 and c.3
6655,"Product-Producer(e1,e2)",The <e1> batteries </e1> developed by the <e2> team </e2> from Tel Aviv University ( TAU ) work in a different way than conventional batteries ., (a) is satisfied
6656,"Content-Container(e1,e2)","I had the <e1> picture </e1> <e2> frame </e2> in my office for couple of days , but like anybody else in the world I wanted to play with the device for a little longer .", modality and negation are outside
6657,"Member-Collection(e2,e1)","Initially , the infantry component of the Guard consisted of one <e1> regiment </e1> of foot <e2> grenadiers </e2> and one of foot chasseurs , each with two march battalions and one training battalion .",
6658,Other,"In these cases , marriages performed in the <e1> temple </e1> by a duly authorized temple <e2> sealer </e2> are recognized by the government .", the sealer is not a producer of the temple
6659,"Product-Producer(e2,e1)",They really saw the <e1> architect </e1> 's expensively produced Dongtan <e2> masterplan </e2> as a blueprint for a more sustainable future .," (a), (d) satisfied"
6660,"Entity-Destination(e1,e2)",The workers have accidentally placed <e1> exeretonevra </e1> into several <e2> families </e2> ., violates b.1
6661,"Component-Whole(e1,e2)",One drug blocks the <e1> protein </e1> inside a <e2> cell </e2> and the other does the same on the cell 's surface .,
6662,"Product-Producer(e2,e1)",Another period of silence was broken by one of the <e1> men </e1> who told a <e2> joke </e2> ., (a) is satisfied
6663,"Member-Collection(e2,e1)","Surviving a plane crash over Micronesia as a baby that killed my adoptive parents , I was initially raised by a <e1> whoop </e1> of wild <e2> gorillas </e2> , then later by savage pygmies who idolised me as someone with special powers and christened me `` Mighty White Man '' , shortened recently to Dean Wightman .",
6664,"Entity-Destination(e1,e2)",All 1000 lemote <e1> boxes </e1> have been delivered to the <e2> users </e2> .,
6665,"Instrument-Agency(e2,e1)",Some <e1> players </e1> attach a <e2> pickup </e2> to their traditional string instrument to `` electrify '' it .,
6666,"Message-Topic(e2,e1)","The <e1> weather </e1> is a constant topic of <e2> conversation </e2> , especially of course when it comes to climate change .",
6667,"Cause-Effect(e1,e2)",Many viral <e1> infections </e1> that cause <e2> rash </e2> resolve within several days and require no medication .,
6668,"Entity-Destination(e1,e2)","The <e1> bird </e1> was put in a fish <e2> tank </e2> , and a tube was run into the tank ."," because of verb ""put"" and (ii)"
6669,"Instrument-Agency(e2,e1)","After the heimlich maneuver fails , the <e1> teacher </e1> performs a cricothyrotomy with a kitchen <e2> knife </e2> and a drinking straw .",
6670,"Member-Collection(e2,e1)",Blum turned whistle-blower after becoming morally nauseated at the <e1> bagful </e1> of <e2> lies </e2> that launched the country on its disastrous adventure in Vietnam .," Sneaky: bags suggest containers, but this actually is Member-Collection."
6671,"Content-Container(e1,e2)",My <e1> soda </e1> came in a <e2> can </e2> ., prototypical example
6672,"Component-Whole(e1,e2)",A laser sighting device for a firearm comprises a holder adapted to attach to the <e1> handgrip </e1> of the <e2> firearm </e2> such that the firearm may be held in a firing position .,
6673,"Component-Whole(e1,e2)",People did read the <e1> text </e1> in a <e2> dialog box </e2> .," Component-Whole (3 is satisfied, a,b,c and d are also satisfied)."
6674,"Entity-Origin(e1,e2)",The finished <e1> products </e1> ordered by the customer are manufactured using the raw <e2> materials </e2> purchased from suppliers .,
6675,"Product-Producer(e1,e2)",The theme <e1> song </e1> was written by the songwriting <e2> team </e2> of Jay Livingston and Ray Evans .," (a),(d) satisfied"
6676,"Component-Whole(e1,e2)","After the family leaves , remove the towel from under the <e1> chin </e1> of the deceased <e2> patient </e2> .",
6677,"Member-Collection(e2,e1)","Ws a <e1> murmuration </e1> of <e2> starlings </e2> enters a holly grove , it ruins the entire crop .",
6678,"Product-Producer(e2,e1)","Angela works with <e1> authors </e1> who 've completed a nonfiction <e2> book </e2> , and also with authors who are just in the planning stages ."," (a),(d) satisfied"
6679,"Message-Topic(e1,e2)",The preceding <e1> chapters </e1> have made little reference to the <e2> notion </e2> of film language .,
6680,"Product-Producer(e2,e1)",The <e1> manufacturers </e1> of <e2> pyrometers </e2> put up an excellent show ., the pyrometers are produced by the manufacturer
6681,"Instrument-Agency(e2,e1)",Meurkens is one of those rare musicians who makes you listen to his instrument - the harmonica - as a <e1> virtuoso </e1> <e2> instrument </e2> .,
6682,"Product-Producer(e2,e1)","In most non-percussion music , the instrument sounds are simply the tools with which the <e1> composer </e1> creates a <e2> composition </e2> .", (a) is satisfied
6683,"Component-Whole(e1,e2)","The roaring chainsword bit into the <e1> haft </e1> of the <e2> axe </e2> , just below the massive blade .",
6684,"Content-Container(e2,e1)",He also finds a <e1> bottle </e1> with Joe 's <e2> appendix </e2> in it ., prototypical example
6685,"Member-Collection(e1,e2)",All they have on their side is the most artful <e1> sergeant </e1> in the <e2> army </e2> and a vampire with a lust for coffee .,
6686,"Entity-Destination(e1,e2)",The <e1> money </e1> getting through from our own third-world bankrupt economy is drained into corrupt dictators ' <e2> accounts </e2> .,
6687,"Cause-Effect(e1,e2)",The kind of treatments necessary to kill the <e1> bacteria </e1> which cause acne <e2> breakouts </e2> must be prescribed or administered by a medical professional .,
6688,Other,The <e1> opposition leader </e1> has gone into <e2> hiding </e2> ., violates b.1 and c.3
6689,Other,I had another <e1> idea </e1> to do with <e2> child care </e2> that was stroller related ., violation of (b).
6690,"Message-Topic(e1,e2)",The remaining three <e1> manuscripts </e1> concerned the psychological <e2> aspects </e2> of gender-confirming surgical treatment ., I'd prefer e2 to be treatment.
6691,"Content-Container(e1,e2)",Lacrosse players carry the <e1> ball </e1> inside a <e2> stick </e2> ., prototypical example
6692,Other,"I 've just sold a <e1> gold </e1> <e2> ring </e2> , which was my last asset and now we have nothing left for a better life .",
6693,"Entity-Destination(e1,e2)",A few have successfully imported <e1> programs </e1> into their own <e2> computers </e2> .,
6694,"Member-Collection(e2,e1)","When the pilots were flying over a <e1> colony </e1> of <e2> penguins </e2> , the birds were watching the planes , but instead of moving their bodies to follow the aircrafts they only moved their heads which lead them fall backwards over .",
6695,"Entity-Origin(e1,e2)",He was beginning to think he 'd better find something else to do with his life when out of the blue a <e1> telegram </e1> arrived from an <e2> executive </e2> at IBM .,
6696,"Member-Collection(e2,e1)",The report looks at past and future of booming <e1> population </e1> of senior <e2> citizens </e2> .,
6697,"Entity-Origin(e2,e1)",<e1> Yogurt </e1> <e2> soup </e2> is a popular comfort dish both in Turkey and Central Asia .,
6698,"Product-Producer(e1,e2)","In this <e1> book </e1> , the Coptic Egyptian <e2> poet </e2> returns to his cultural roots and the legacy of strength so necessary to confront the hostilities against entire communities because of language , nationhood or religion ."," (a), (d) satisfied"
6699,"Component-Whole(e2,e1)","Drawings , backgrounds and decorations are placed over the complete height of the <e1> train </e1> <e2> wagon </e2> , but do n't cover the entire width of the train wagon .",
6700,"Message-Topic(e1,e2)",The Commission is accepting <e1> comments </e1> regarding the program 's <e2> adherence </e2> to the Accreditation Standards .,
6701,"Cause-Effect(e2,e1)","<e1> Blinking </e1> is caused by the <e2> eyelids </e2> sliding down over the positively charged cornea , whereas saccade potentials are caused by changes in the orientation of the corneoretinal dipole .",
6702,"Cause-Effect(e1,e2)",The surprise <e1> visit </e1> caused a <e2> frenzy </e2> on the already chaotic trading floor .,
6703,"Member-Collection(e1,e2)",Each <e1> organization </e1> that is a member of the <e2> corporation </e2> as provided in the constitution of the corporation is entitled to all the benefits of incorporation under this chapter .,
6704,"Message-Topic(e2,e1)",Lina 's incredible <e1> story </e1> was documented in contemporaneous <e2> reports </e2> by Edmundo Escomel .,
6705,Other,But I am trying to get a week <e1> number </e1> from a given <e2> date </e2> .,
6706,"Content-Container(e1,e2)",A <e1> copy </e1> of the survey was enclosed in the back-up materials <e2> packet </e2> ., prototypical example the packet has a copy of the survey
6707,"Cause-Effect(e2,e1)",An agenda of deeper reforms can boost public confidence even as it undoes a lot of the <e1> distress </e1> caused by the financiers and <e2> bankers </e2> .,
6708,"Component-Whole(e2,e1)","As it did in 2004 , the <e1> event </e1> combined the annual neural prosthesis <e2> workshop </e2> - now in its 36th year - and the DBS consortium .",
6709,"Content-Container(e1,e2)",The <e1> mouse </e1> was enclosed in a <e2> prison </e2> with no hope of escape ., prototypical example
6710,"Cause-Effect(e2,e1)",Be sure to drink plenty of water to prevent running a <e1> fever </e1> from <e2> dehydration </e2> .,
6711,"Component-Whole(e1,e2)",But researchers have now learnt how <e1> molecules </e1> at the site of the <e2> synapse </e2> behave to cement a memory .,
6712,"Member-Collection(e2,e1)",A <e1> flush </e1> of <e2> mallards </e2> splash and forage in melt-water on the parkland turf .,
6713,"Product-Producer(e2,e1)","On the other , there 's the man of letters Jim , a stalwart of book festivals from Edinburgh to Richmond , the <e1> author </e1> of an acclaimed <e2> study </e2> on the progress of music , chairman of last year 's Man Booker Prize and the presenter of the long-running Radio 4 series Book Club .", (a) is satisfied
6714,"Member-Collection(e2,e1)",The following is a <e1> list </e1> showing the 100 largest incorporated <e2> cities </e2> in the state of California ranked by population .,
6715,"Content-Container(e1,e2)",The first mass marketed <e1> toothpaste </e1> was in a <e2> jar </e2> from Colgate with the tubes we know today coming into existence in 1896 ., prototypical example
6716,"Content-Container(e1,e2)",I have no idea why this rather loud <e1> blazer </e1> from the GAP was in a <e2> bin </e2> at my local Dollar Tree ., the blazer is in the bin
